fips,county,state,country,population
28151,Washington,Mississippi,US,43909
28153,Wayne,Mississippi,US,20183
28155,Webster,Mississippi,US,9689
28157,Wilkinson,Mississippi,US,8630
28159,Winston,Mississippi,US,17955
28161,Yalobusha,Mississippi,US,12108
28163,Yazoo,Mississippi,US,29690
29001,Adair,Missouri,US,25343
29003,Andrew,Missouri,US,17712
29005,Atchison,Missouri,US,5143
29007,Audrain,Missouri,US,25388
29009,Barry,Missouri,US,35789
29011,Barton,Missouri,US,11754
29013,Bates,Missouri,US,16172
29015,Benton,Missouri,US,19443
29017,Bollinger,Missouri,US,12133
29019,Boone,Missouri,US,180463
29021,Buchanan,Missouri,US,87364
29023,Butler,Missouri,US,42478
29025,Caldwell,Missouri,US,9020
29027,Callaway,Missouri,US,44743
29029,Camden,Missouri,US,46305
29031,Cape Girardeau,Missouri,US,78871
29033,Carroll,Missouri,US,8679
29035,Carter,Missouri,US,5982
29037,Cass,Missouri,US,105780
29039,Cedar,Missouri,US,14349
29041,Chariton,Missouri,US,7426
29043,Christian,Missouri,US,88595
29045,Clark,Missouri,US,6797
29047,Clay,Missouri,US,249948
29049,Clinton,Missouri,US,20387
29051,Cole,Missouri,US,76745
29053,Cooper,Missouri,US,17709
29055,Crawford,Missouri,US,23920
29057,Dade,Missouri,US,7561
29059,Dallas,Missouri,US,16878
29061,Daviess,Missouri,US,8278
29063,DeKalb,Missouri,US,12547
29065,Dent,Missouri,US,15573
29067,Douglas,Missouri,US,13185
29069,Dunklin,Missouri,US,29131
29071,Franklin,Missouri,US,103967
29073,Gasconade,Missouri,US,14706
29075,Gentry,Missouri,US,6571
29077,Greene,Missouri,US,293086
29079,Grundy,Missouri,US,9850
29081,Harrison,Missouri,US,8352
29083,Henry,Missouri,US,21824
29085,Hickory,Missouri,US,9544
29087,Holt,Missouri,US,4403
29089,Howard,Missouri,US,10001
29091,Howell,Missouri,US,40117
29093,Iron,Missouri,US,10125
29095,Jackson,Missouri,US,703011
29097,Jasper,Missouri,US,121328
29099,Jefferson,Missouri,US,225081
29101,Johnson,Missouri,US,54062
29103,Knox,Missouri,US,3959
29105,Laclede,Missouri,US,35723
29107,Lafayette,Missouri,US,32708
29109,Lawrence,Missouri,US,38355
29111,Lewis,Missouri,US,9776
29113,Lincoln,Missouri,US,59013
29115,Linn,Missouri,US,11920
29117,Livingston,Missouri,US,15227
29119,McDonald,Missouri,US,22837
29121,Macon,Missouri,US,15117
29123,Madison,Missouri,US,12088
29125,Maries,Missouri,US,8697
29127,Marion,Missouri,US,28530
29129,Mercer,Missouri,US,3617
29131,Miller,Missouri,US,25619
29133,Mississippi,Missouri,US,13180
29135,Moniteau,Missouri,US,16132
29137,Monroe,Missouri,US,8644
29139,Montgomery,Missouri,US,11551
29141,Morgan,Missouri,US,20627
29143,New Madrid,Missouri,US,17076
29145,Newton,Missouri,US,58236
29147,Nodaway,Missouri,US,22092
29149,Oregon,Missouri,US,10529
29151,Osage,Missouri,US,13615
29153,Ozark,Missouri,US,9174
29155,Pemiscot,Missouri,US,15805
29157,Perry,Missouri,US,19136
29159,Pettis,Missouri,US,42339
29161,Phelps,Missouri,US,44573
29163,Pike,Missouri,US,18302
29165,Platte,Missouri,US,104418
29167,Polk,Missouri,US,32149
29169,Pulaski,Missouri,US,52607
29171,Putnam,Missouri,US,4696
29173,Ralls,Missouri,US,10309
29175,Randolph,Missouri,US,24748
29177,Ray,Missouri,US,23018
29179,Reynolds,Missouri,US,6270
29181,Ripley,Missouri,US,13288
29183,St. Charles,Missouri,US,402022
29185,St. Clair,Missouri,US,9397
29186,Ste. Genevieve,Missouri,US,17894
29187,St. Francois,Missouri,US,67215
29189,St. Louis,Missouri,US,994205
29195,Saline,Missouri,US,22761
29197,Schuyler,Missouri,US,4660
29199,Scotland,Missouri,US,4902
29201,Scott,Missouri,US,38280
29203,Shannon,Missouri,US,8166
29205,Shelby,Missouri,US,5930
29207,Stoddard,Missouri,US,29025
29209,Stone,Missouri,US,31952
29211,Sullivan,Missouri,US,6089
29213,Taney,Missouri,US,55928
29215,Texas,Missouri,US,25398
29217,Vernon,Missouri,US,20563
29219,Warren,Missouri,US,35649
29221,Washington,Missouri,US,24730
29223,Wayne,Missouri,US,12873
29225,Webster,Missouri,US,39592
29227,Worth,Missouri,US,2013
29229,Wright,Missouri,US,18289
29510,St. Louis City,Missouri,US,300576
30001,Beaverhead,Montana,US,9453
30003,Big Horn,Montana,US,13319
30005,Blaine,Montana,US,6681
30007,Broadwater,Montana,US,6237
30009,Carbon,Montana,US,10725
30011,Carter,Montana,US,1252
30013,Cascade,Montana,US,81366
30015,Chouteau,Montana,US,5635
30017,Custer,Montana,US,11402
30019,Daniels,Montana,US,1690
30021,Dawson,Montana,US,8613
30023,Deer Lodge,Montana,US,9140
30025,Fallon,Montana,US,2846
30027,Fergus,Montana,US,11050
30029,Flathead,Montana,US,103806
30031,Gallatin,Montana,US,114434
30033,Garfield,Montana,US,1258
30035,Glacier,Montana,US,13753
30037,Golden Valley,Montana,US,821
30039,Granite,Montana,US,3379
30041,Hill,Montana,US,16484
30043,Jefferson,Montana,US,12221
30045,Judith Basin,Montana,US,2007
30047,Lake,Montana,US,30458
30049,Lewis and Clark,Montana,US,69432
30051,Liberty,Montana,US,2337
30053,Lincoln,Montana,US,19980
30055,McCone,Montana,US,1664
30057,Madison,Montana,US,8600
30059,Meagher,Montana,US,1862
30061,Mineral,Montana,US,4397
30063,Missoula,Montana,US,119600
30065,Musselshell,Montana,US,4633
30067,Park,Montana,US,16606
30069,Petroleum,Montana,US,487
30071,Phillips,Montana,US,3954
30073,Pondera,Montana,US,5911
30075,Powder River,Montana,US,1682
30077,Powell,Montana,US,6890
30079,Prairie,Montana,US,1077
30081,Ravalli,Montana,US,43806
30083,Richland,Montana,US,10803
30085,Roosevelt,Montana,US,11004
30087,Rosebud,Montana,US,8937
30089,Sanders,Montana,US,12113
30091,Sheridan,Montana,US,3309
30093,Silver Bow,Montana,US,34915
30095,Stillwater,Montana,US,9642
30097,Sweet Grass,Montana,US,3737
30099,Teton,Montana,US,6147
30101,Toole,Montana,US,4736
30103,Treasure,Montana,US,696
30105,Valley,Montana,US,7396
30107,Wheatland,Montana,US,2126
30109,Wibaux,Montana,US,969
30111,Yellowstone,Montana,US,161300
31001,Adams,Nebraska,US,31363
31003,Antelope,Nebraska,US,6298
31005,Arthur,Nebraska,US,463
31007,Banner,Nebraska,US,745
31009,Blaine,Nebraska,US,465
31011,Boone,Nebraska,US,5192
31013,Box Butte,Nebraska,US,10783
31015,Boyd,Nebraska,US,1919
31017,Brown,Nebraska,US,2955
31019,Buffalo,Nebraska,US,49659
31021,Burt,Nebraska,US,6459
31023,Butler,Nebraska,US,8016
31025,Cass,Nebraska,US,26248
31027,Cedar,Nebraska,US,8402
31029,Chase,Nebraska,US,3924
31031,Cherry,Nebraska,US,5689
31033,Cheyenne,Nebraska,US,8910
31035,Clay,Nebraska,US,6203
31037,Colfax,Nebraska,US,10709
31039,Cuming,Nebraska,US,8846
31041,Custer,Nebraska,US,10777
31043,Dakota,Nebraska,US,20026
31045,Dawes,Nebraska,US,8589
31047,Dawson,Nebraska,US,23595
31049,Deuel,Nebraska,US,1794
31051,Dixon,Nebraska,US,5636
31053,Dodge,Nebraska,US,36565
31055,Douglas,Nebraska,US,571327
31057,Dundy,Nebraska,US,1693
31059,Fillmore,Nebraska,US,5462
31061,Franklin,Nebraska,US,2979
31063,Frontier,Nebraska,US,2627
31065,Furnas,Nebraska,US,4676
31067,Gage,Nebraska,US,21513
31069,Garden,Nebraska,US,1837
31071,Garfield,Nebraska,US,1969
31073,Gosper,Nebraska,US,1990
31075,Grant,Nebraska,US,623
31077,Greeley,Nebraska,US,2356
31079,Hall,Nebraska,US,61353
31081,Hamilton,Nebraska,US,9324
31083,Harlan,Nebraska,US,3380
31085,Hayes,Nebraska,US,922
31087,Hitchcock,Nebraska,US,2762
31089,Holt,Nebraska,US,10067
31091,Hooker,Nebraska,US,682
31093,Howard,Nebraska,US,6445
31095,Jefferson,Nebraska,US,7046
31097,Johnson,Nebraska,US,5071
31099,Kearney,Nebraska,US,6495
31101,Keith,Nebraska,US,8034
31103,Keya Paha,Nebraska,US,806
31105,Kimball,Nebraska,US,3632
31107,Knox,Nebraska,US,8332
31109,Lancaster,Nebraska,US,319090
31111,Lincoln,Nebraska,US,34914
31113,Logan,Nebraska,US,748
31115,Loup,Nebraska,US,664
31117,McPherson,Nebraska,US,494
31119,Madison,Nebraska,US,35099
31121,Merrick,Nebraska,US,7755
31123,Morrill,Nebraska,US,4642
31125,Nance,Nebraska,US,3519
31127,Nemaha,Nebraska,US,6972
31129,Nuckolls,Nebraska,US,4148
31131,Otoe,Nebraska,US,16012
31133,Pawnee,Nebraska,US,2613
31135,Perkins,Nebraska,US,2891
31137,Phelps,Nebraska,US,9034
31139,Pierce,Nebraska,US,7148
31141,Platte,Nebraska,US,33470
31143,Polk,Nebraska,US,5213
31145,Red Willow,Nebraska,US,10724
31147,Richardson,Nebraska,US,7865
31149,Rock,Nebraska,US,1357
31151,Saline,Nebraska,US,14224
31153,Sarpy,Nebraska,US,187196
31155,Saunders,Nebraska,US,21578
31157,Scotts Bluff,Nebraska,US,35618
31159,Seward,Nebraska,US,17284
31161,Sheridan,Nebraska,US,5246
31163,Sherman,Nebraska,US,3001
31165,Sioux,Nebraska,US,1166
31167,Stanton,Nebraska,US,5920
31169,Thayer,Nebraska,US,5003
31171,Thomas,Nebraska,US,722
31173,Thurston,Nebraska,US,7224
31175,Valley,Nebraska,US,4158
31177,Washington,Nebraska,US,20729
31179,Wayne,Nebraska,US,9385
31181,Webster,Nebraska,US,3487
31183,Wheeler,Nebraska,US,783
31185,York,Nebraska,US,13679
32001,Churchill,Nevada,US,24909
32003,Clark,Nevada,US,2266715
32005,Douglas,Nevada,US,48905
32007,Elko,Nevada,US,52778
32009,Esmeralda,Nevada,US,873
32011,Eureka,Nevada,US,2029
32013,Humboldt,Nevada,US,16831
32015,Lander,Nevada,US,5532
32017,Lincoln,Nevada,US,5183
32019,Lyon,Nevada,US,57510
32021,Mineral,Nevada,US,4505
32023,Nye,Nevada,US,46523
32027,Pershing,Nevada,US,6725
32029,Storey,Nevada,US,4123
32031,Washoe,Nevada,US,471519
32033,White Pine,Nevada,US,9580
32510,Carson City,Nevada,US,55916
33001,Belknap,New Hampshire,US,61303
33003,Carroll,New Hampshire,US,48910
33005,Cheshire,New Hampshire,US,76085
33007,Coos,New Hampshire,US,31563
33009,Grafton,New Hampshire,US,89886
33011,Hillsborough,New Hampshire,US,417025
33013,Merrimack,New Hampshire,US,151391
33015,Rockingham,New Hampshire,US,309769
33017,Strafford,New Hampshire,US,130633
33019,Sullivan,New Hampshire,US,43146
34001,Atlantic,New Jersey,US,263670
